ItemKind	ItemName	Location_Row	Location_Column	Required	InputMode	DefaultImeMode	MaxLength	Tips	Enabled	ValidPattern	Text	Height	Width	GroupBox	ControlName	Regex	TabStop	TabIndex	MultiLine	ForeColor	Visible	Alignment	Square	MasterCheck	FullLength	CharacterCasing
T	実質的支配者_②_居住国・所在国				X		3	国コード一覧に準ずる。国名で記入されている場合は、コードに置換して入力	11XX0044							^[\d\!?$]+$	T	191					T			
T	実質的支配者_②_郵便番号				X		8	999-9999形式\n「-」ハイフン有、前3桁の場合のみ、後ろ4桁は0埋め入力\n前3桁、後2桁の場合には後ろ2桁を0埋め入力	11XX0044							^[\d\-!?$]+$	T	192					T		T	
T	実質的支配者_②_住所１				N		30	大文字小文字を記載通り入力	11XX0044								T	193								
T	実質的支配者_②_住所２				N		150	大文字小文字を記載通り入力	11XX0044								T	194								
T	実質的支配者_②_住所３				N		50	大文字小文字を記載通り入力	11XX0044								T	195								
T	実質的支配者_②_氏名フリガナ				AH		120	姓と名の間に半角1スペース入れる。\n拗音・促音・アルファベットは文字では大文字（例：ュ→ユ,a→A）で入力	11XX0045							^[a-zA-Zｧ-ﾝﾞﾟ\ $!?]+$	T	196								U
T	実質的支配者_②_氏名				N		120	姓と名の間に全角1スペース入れる。	11XX0045								T	197								
T	実質的支配者_②_アルファベット名				X		120	ファースト/ミドル/ラストネームの間に1スペース入れる。\nアルファベットは全て大文字（例：a→A）	11XX0045								T	198								U
T	実質的支配者_②_生年月日/設立年月日				X		8	yyyymmdd\n全て西暦で入力。和暦で記載されている場合は、西暦に読み替え。	11XX0045							^[\d\!?$]+$	T	199					T			
T	実質的支配者_②_郵便番号				X		8	999-9999形式\n「-」ハイフン有、前3桁の場合のみ、後ろ4桁は0埋め入力\n前3桁、後2桁の場合には後ろ2桁を0埋め入力	11XX0045							^[\d\-!?$]+$	T	200					T		T	
T	実質的支配者_②_住所フリガナ				AH		120	拗音・促音・アルファベットは文字では大文字（例：ュ→ユ,a→A）で入力	11XX0045							^[a-zA-Zｧ-ﾝﾞﾟ\ $!?]+$	T	201								U
T	実質的支配者_②_住所統合				N		230	大文字小文字を記載通り入力	11XX0045								T	202								
T	実質的支配者_②_国籍チェック				X		1	1　：01日本\n2　：02日本以外\nnull：チェック無し\n!　：2つにチェックあり、判断不能	11XX0045							^[\d\!?$]+$	T	203								
T	実質的支配者_②_国籍				X		3	国コード一覧に準ずる。国名で記入されている場合は、コードに置換して入力	11XX0045							^[\d\!?$]+$	T	204					T			
T	実質的支配者_②_在留期限				X		8	yyyymmdd\n全て西暦で入力。和暦で記載されている場合は、西暦に読み替え。	11XX0045							^[\d\!?$]+$	T	205					T			
T	実質的支配者_②_在留資格				X		2	設問回答に記載されたコードを入力	11XX0045							^[\d\!?$]+$	T	206					T			
T	実質的支配者_②_顧客との関係選択①				X		1	1：01、2：02、３：03、４：04\nnull：チェック無し\n!　：複数チェック、判断不能	11XX0045							^[\d\!?$]+$	T	207								
T	実質的支配者_②_顧客との関係選択_その他				N		120	記載の通りに入力。	11XX0045								T	208								
T	実質的支配者_②_海外PEPsチェック				X		1	1：01該当しない\n2：02該当する\nnull：チェック無し\n!　：複数チェック、判断不能	11XX0045							^[\d\!?$]+$	T	209								
T	実質的支配者_②_海外PEPs詳細				N		120	記載の通りに入力。	11XX0045								T	210								
T	実質的支配者_③_関係				X		2	1：Ⓐ、2：Ⓑ、3：©、4：Ⓓ\nnull：チェック無し\n!　：複数チェック、判断不能	11XX0046							^[\d\!?$]+$	T	211					T			
T	実質的支配者_③_議決権割合　直接				X		6	「.」小数点有、小数点以下3まで、以下切り捨て。	11XX0046							^[\d\.!?$]+$	T	212								
T	実質的支配者_③_議決権割合　間接				X		6	「.」小数点有、小数点以下3まで、以下切り捨て。	11XX0046							^[\d\.!?$]+$	T	213								
T	実質的支配者_③_個人・法人チェック				X		2	1：01個人\n2：02国、地方公共団体、上場企業及びその子会社\nnull：チェック無し\n!　：複数チェック、判断不能	11XX0046							^[\d\!?$]+$	T	214					T			
T	実質的支配者_③_生年月日/設立年月日				X		8	yyyymmdd\n全て西暦で入力。和暦で記載されている場合は、西暦に読み替え。	11XX0046							^[\d\!?$]+$	T	215					T			
T	実質的支配者_③_氏名フリガナ				AH		120	姓と名の間に半角1スペース入れる。\n拗音・促音・アルファベットは文字では大文字（例：ュ→ユ,a→A）で入力	11XX0046							^[a-zA-Zｧ-ﾝﾞﾟ\ $!?]+$	T	216								U
T	実質的支配者_③_氏名				N		120	姓と名の間に全角1スペース入れる。	11XX0046								T	217							T	
T	実質的支配者_③_アルファベット名				X		120	ファースト/ミドル/ラストネームの間に1スペース入れる。\nアルファベットは全て大文字（例：a→A）	11XX0046								T	218								U
T	実質的支配者_③_郵便番号				X		8	「-」ハイフン有、前3桁の場合のみ、後ろ4桁は0埋め入力\n前3桁、後2桁の場合には後ろ2桁を0埋め入力	11XX0046							^[\d\-!?$]+$	T	219					T		T	
T	実質的支配者_③_住所フリガナ				AH		120	拗音・促音・アルファベットは文字では大文字（例：ュ→ユ,a→A）で入力	11XX0046							^[a-zA-Zｧ-ﾝﾞﾟ\ $!?]+$	T	220								U
T	実質的支配者_③_住所１				N		30	大文字小文字を記載通り入力	11XX0046								T	221								
T	実質的支配者_③_住所２				N		150	大文字小文字を記載通り入力	11XX0046								T	222								
T	実質的支配者_③_住所３				N		50	大文字小文字を記載通り入力	11XX0046								T	223								
T	実質的支配者_③_国籍チェック				X		1	1　：01日本\n2　：02日本以外\nnull：チェック無し\n!　：2つにチェックあり、判断不能	11XX0046							^[\d\!?$]+$	T	224								
T	実質的支配者_③_国籍				X		3	国コード一覧に準ずる。国名で記入されている場合は、コードに置換して入力	11XX0046							^[\d\!?$]+$	T	225					T			
T	実質的支配者_③_在留資格				X		2	設問回答に記載されたコードを入力	11XX0046							^[\d\!?$]+$	T	226					T			
T	実質的支配者_③_在留期限				X		8	yyyymmdd\n全て西暦で入力。和暦で記載されている場合は、西暦に読み替え。	11XX0046							^[\d\!?$]+$	T	227					T			
T	実質的支配者_③_関係				X		2	10、20、30を入力\nnull：入力無し\n!　：複数記入、判断不能	11XX0047							^[\d\!?$]+$	T	228					T			
T	実質的支配者_③_議決権割合　直接				X		6	「.」小数点有、小数点以下3まで、以下切り捨て。	11XX0047							^[\d\.!?$]+$	T	229								
T	実質的支配者_③_議決権割合　間接				X		6	「.」小数点有、小数点以下3まで、以下切り捨て。	11XX0047							^[\d\.!?$]+$	T	230								
T	実質的支配者_③_具体的なご関係				X		2	設問回答に記載されたコードを入力	11XX0047							^[\d\!?$]+$	T	231					T			
T	実質的支配者_③_具体的なご関係_その他				N		120	記載の通りに入力。	11XX0047								T	232								
T	実質的支配者_③_個人・法人チェック				X		2	設問回答に記載されたコードを入力	11XX0047							^[\d\!?$]+$	T	233					T			
T	実質的支配者_③_生年月日/設立年月日				X		8	yyyymmdd\n全て西暦で入力。和暦で記載されている場合は、西暦に読み替え。	11XX0047							^[\d\!?$]+$	T	234					T			
T	実質的支配者_③_氏名フリガナ				AH		120	姓と名の間に半角1スペース入れる。\n拗音・促音・アルファベットは文字では大文字（例：ュ→ユ,a→A）で入力	11XX0047							^[a-zA-Zｧ-ﾝﾞﾟ\ $!?]+$	T	235								U
T	実質的支配者_③_氏名				N		120	姓と名の間に全角1スペース入れる。	11XX0047								T	236								
T	実質的支配者_③_居住国・所在国				X		3	国コード一覧に準ずる。国名で記入されている場合は、コードに置換して入力	11XX0047							^[\d\!?$]+$	T	237					T			
T	実質的支配者_③_郵便番号				X		8	「-」ハイフン有、前3桁の場合のみ、後ろ4桁は0埋め入力\n前3桁、後2桁の場合には後ろ2桁を0埋め入力	11XX0047							^[\d\-!?$]+$	T	238					T		T	
T	実質的支配者_③_住所１				N		30	大文字小文字を記載通り入力	11XX0047								T	239								
T	実質的支配者_③_住所２				N		150	大文字小文字を記載通り入力	11XX0047								T	240								
T	実質的支配者_③_住所３				N		50	大文字小文字を記載通り入力	11XX0047								T	241								
T	実質的支配者_外国PEPs確認_				X		1	1：いいえ、いません\n2：はい、います\nnull：チェック無し\n!　：複数チェック、判断不能	11XX0047							^[\d\!?$]+$	T	242								
T	実質的支配者_外国PEPs詳細_				X		1	記載の通りに入力。\n※①～③が記入された場合、半角数字の1～3に補正する。	11XX0047							^[\d\!?$]+$	T	243								
T	NPO法人、公益社団法人などの情報_法人の目的_				N		120	記載の通りに入力。	11XX0047								T	244								
T	NPO法人、公益社団法人などの情報_主な活動内容_				N		120	記載の通りに入力。	11XX0047								T	245								
T	NPO法人、公益社団法人などの情報_金融資産_				X		14	記載の通りに入力\n漢数字は、数字に置き換えて入力。	11XX0047							^[\d\!?$]+$	T	246				R				
T	NPO法人、公益社団法人などの情報_海外活動国１_				X		3	国コード一覧に準ずる。国名で記入されている場合は、コードに置換して入力	11XX0047							^[\d\!?$]+$	T	247					T			
T	NPO法人、公益社団法人などの情報_海外活動国２_				X		3	国コード一覧に準ずる。国名で記入されている場合は、コードに置換して入力	11XX0047							^[\d\!?$]+$	T	248					T			
T	NPO法人、公益社団法人などの情報_資金の性質_				X		2	設問回答に記載されたコードを入力	11XX0047							^[\d\!?$]+$	T	249					T			
T	NPO法人、公益社団法人などの情報_資金の性質_その他				N		120	記載の通りに入力。	11XX0047								T	250								
T	実質的支配者_③_氏名フリガナ				AH		120	姓と名の間に半角1スペース入れる。\n拗音・促音・アルファベットは文字では大文字（例：ュ→ユ,a→A）で入力	11XX0048							^[a-zA-Zｧ-ﾝﾞﾟ\ $!?]+$	T	251								U
T	実質的支配者_③_氏名				N		120	姓と名の間に全角1スペース入れる。	11XX0048								T	252								
T	実質的支配者_③_アルファベット名				X		120	ファースト/ミドル/ラストネームの間に1スペース入れる。\nアルファベットは全て大文字（例：a→A）	11XX0048								T	253								U
T	実質的支配者_③_生年月日/設立年月日				X		8	yyyymmdd\n全て西暦で入力。和暦で記載されている場合は、西暦に読み替え。	11XX0048							^[\d\!?$]+$	T	254					T			
T	実質的支配者_③_郵便番号				X		8	「-」ハイフン有、前3桁の場合のみ、後ろ4桁は0埋め入力\n前3桁、後2桁の場合には後ろ2桁を0埋め入力	11XX0048							^[\d\-!?$]+$	T	255					T		T	
T	実質的支配者_③_住所フリガナ				AH		120	拗音・促音・アルファベットは文字では大文字（例：ュ→ユ,a→A）で入力	11XX0048							^[a-zA-Zｧ-ﾝﾞﾟ\ $!?]+$	T	256								U
T	実質的支配者_③_住所統合				N		230	大文字小文字を記載通り入力	11XX0048								T	257								
T	実質的支配者_③_国籍チェック				X		1	1　：01日本\n2　：02日本以外\nnull：チェック無し\n!　：2つにチェックあり、判断不能	11XX0048							^[\d\!?$]+$	T	258								
T	実質的支配者_③_国籍				X		3	国コード一覧に準ずる。国名で記入されている場合は、コードに置換して入力	11XX0048							^[\d\!?$]+$	T	259					T			
T	実質的支配者_③_在留期限				X		8	yyyymmdd\n全て西暦で入力。和暦で記載されている場合は、西暦に読み替え。	11XX0048							^[\d\!?$]+$	T	260					T			
T	実質的支配者_③_在留資格				X		2	設問回答に記載されたコードを入力	11XX0048							^[\d\!?$]+$	T	261					T			
T	実質的支配者_③_顧客との関係選択①				X		1	1：01、2：02、３：03、４：04\nnull：チェック無し\n!　：複数チェック、判断不能	11XX0048							^[\d\!?$]+$	T	262								
T	実質的支配者_③_顧客との関係選択_その他				N		120	記載の通りに入力。	11XX0048								T	263								
T	実質的支配者_③_海外PEPsチェック				X		1	1：01該当するしない\n2：02該当しないする\nnull：チェック無し\n!　：複数チェック、判断不能	11XX0048							^[\d\!?$]+$	T	264								
T	実質的支配者_③_海外PEPs詳細				N		120	記載の通りに入力。	11XX0048								T	265								
T	法人_その他_自由設問欄１_				X		2	設問回答に記載されたコードを入力	11XX0049							^[\d\!?$]+$	T	266					T			
T	法人_その他_自由設問欄１_その他_				N		120	記載の通りに入力。	11XX0049								T	267								
T	法人_その他_自由設問欄２_その他_				N		120	記載の通りに入力。	11XX0050								T	268								
T	法人_資産状況				X		20	記載の通りに入力。\n漢数字は、数字に置き換えて入力	11XX0051							^[\d\!?$]+$	T	269								
T	法人_収入状況その他				X		2	設問回答に記載されたコードを入力	11XX0051							^[\d\!?$]+$	T	270					T			
T	法人情報_年間売上高_				X		14	記載の通りに入力。\n漢数字は、数字に置き換えて入力	11XX0052							^[\d\!?$]+$	T	271					T			
