ItemKind	ItemName	Location_Row	Location_Column	Required	InputMode	DefaultImeMode	MaxLength	Tips	Enabled	ValidPattern	Text	Height	Width	GroupBox	ControlName	Regex	TabStop	TabIndex	MultiLine	ForeColor	Visible	Alignment	Square	MasterCheck	FullLength	CharacterCasing
T	実質的支配者_③_アルファベット名				X		120	ファースト/ミドル/ラストネームの間に1スペース入れる。\nアルファベットは全て大文字（例：a→A）	11110003								T	214								U
T	実質的支配者_③_郵便番号				X		8	「-」ハイフン有、前3桁の場合のみ、後ろ4桁は0埋め入力\n前3桁、後2桁の場合には後ろ2桁を0埋め入力	11110003							^[0-9\-]+$	T	215					T			
T	実質的支配者_③_住所フリガナ				AH		120	拗音・促音・アルファベットは文字では大文字（例：ュ→ユ,a→A）で入力	11110003								T	216								U
T	実質的支配者_③_関係				X		2	1-4：各チェック\nnull：チェック無し\n!　：複数チェック、判断不能	11110003	^(1|2|3|4|!)							T	217					T			
T	実質的支配者_③_氏名フリガナ				AH		120	姓と名の間に半角1スペース入れる。\n拗音・促音・アルファベットは文字では大文字（例：ュ→ユ,a→A）で入力	11110003								T	218								U
T	実質的支配者_③_郵便番号				X		8	「-」ハイフン有、前3桁の場合のみ、後ろ4桁は0埋め入力\n前3桁、後2桁の場合には後ろ2桁を0埋め入力	11110003							^[0-9\-]+$	T	219					T			
T	実質的支配者_③_氏名フリガナ				AH		120	姓と名の間に半角1スペース入れる。\n拗音・促音・アルファベットは文字では大文字（例：ュ→ユ,a→A）で入力	11110003								T	220								U
T	実質的支配者_③_アルファベット名				X		120	ファースト/ミドル/ラストネームの間に1スペース入れる。\nアルファベットは全て大文字（例：a→A）	11110003								T	221								U
T	実質的支配者_③_郵便番号				X		8	「-」ハイフン有、前3桁の場合のみ、後ろ4桁は0埋め入力\n前3桁、後2桁の場合には後ろ2桁を0埋め入力	11110003							^[0-9\-]+$	T	222					T			
T	実質的支配者_③_住所フリガナ				AH		120	拗音・促音・アルファベットは文字では大文字（例：ュ→ユ,a→A）で入力	11110003								T	223								U
T	実質的支配者_③_個人・法人チェック				X		2	1：個人\n2：法人\nnull：チェック無し\n!　：複数チェック、判断不能	11110003	^(1|2|!)							T	224					T			
T	実質的支配者_③_生年月日/設立年月日				X		8	yyyymmdd\n全て西暦で入力。和暦で記載されている場合は、西暦に読み替え。	11110003							\d	T	225					T			
T	実質的支配者_③_国籍チェック				X		1	1　：日本\n2　：日本以外\nnull：チェック無し\n!　：2つにチェックあり、判断不能	11110003	^(1|2|!)							T	226								
T	実質的支配者_③_国籍				X		3	国コード一覧に準ずる。国名で記入されている場合は、コードに置換して入力	11110003							\d	T	227					T			
T	実質的支配者_③_在留資格				X		2	設問回答に記載されたコードを入力	11110003							\d	T	228					T			
T	実質的支配者_③_在留期限				X		8	yyyymmdd\n全て西暦で入力。和暦で記載されている場合は、西暦に読み替え。	11110003							\d	T	229					T			
T	実質的支配者_③_氏名				N		120	姓と名の間に全角1スペース入れる。	11110003								T	230								
T	実質的支配者_③_住所１				N		50	大文字小文字を記載通り入力	11110003								T	231								
T	実質的支配者_③_住所２				N		150	大文字小文字を記載通り入力	11110003								T	232								
T	実質的支配者_③_住所３				N		30	大文字小文字を記載通り入力	11110003								T	233								
T	実質的支配者_③_具体的なご関係				X		2	設問回答に記載されたコードを入力	11110003							\d	T	234					T			
T	実質的支配者_③_具体的なご関係_その他				N		120	記載の通りに入力。	11110003								T	235								
T	実質的支配者_③_個人・法人チェック				X		2	1：個人\n2：法人\nnull：チェック無し\n!　：複数チェック、判断不能	11110003	^(1|2|!)							T	236					T			
T	実質的支配者_③_生年月日/設立年月日				X		8	yyyymmdd\n全て西暦で入力。和暦で記載されている場合は、西暦に読み替え。	11110003							\d	T	237					T			
T	実質的支配者_③_居住国・所在国				X		3	国コード一覧に準ずる。国名で記入されている場合は、コードに置換して入力	11110003							\d	T	238					T			
T	実質的支配者_③_氏名				N		120	姓と名の間に全角1スペース入れる。	11110003								T	239								
T	実質的支配者_③_住所１				N		50	大文字小文字を記載通り入力	11110003								T	240								
T	実質的支配者_③_住所２				N		150	大文字小文字を記載通り入力	11110003								T	241								
T	実質的支配者_③_住所３				N		30	大文字小文字を記載通り入力	11110003								T	242								
T	実質的支配者_外国PEPs確認_				X		1	1：該当する\n2：該当しない\nnull：チェック無し\n!　：複数チェック、判断不能	11110003	^(1|2|!)							T	243								
T	実質的支配者_外国PEPs詳細_				X		1	記載の通りに入力。	11110003								T	244								
T	NPO法人、公益社団法人などの情報_法人の目的_				N		120	記載の通りに入力。	11110003								T	245								
T	NPO法人、公益社団法人などの情報_主な活動内容_				N		120	記載の通りに入力。	11110003								T	246								
T	NPO法人、公益社団法人などの情報_金融資産_				X		14	記載の通りに入力。	11110003								T	247				R				
T	NPO法人、公益社団法人などの情報_海外活動国１_				X		3	国コード一覧に準ずる。国名で記入されている場合は、コードに置換して入力	11110003							\d	T	248					T			
T	NPO法人、公益社団法人などの情報_海外活動国２_				X		3	国コード一覧に準ずる。国名で記入されている場合は、コードに置換して入力	11110003							\d	T	249					T			
T	NPO法人、公益社団法人などの情報_資金の性質_				X		2	設問回答に記載されたコードを入力	11110003							\d	T	250					T			
T	NPO法人、公益社団法人などの情報_資金の性質_その他				N		120	記載の通りに入力。	11110003								T	251								
T	実質的支配者_③_生年月日/設立年月日				X		8	yyyymmdd\n全て西暦で入力。和暦で記載されている場合は、西暦に読み替え。	11110003							\d	T	252					T			
T	実質的支配者_③_国籍チェック				X		1	1　：日本\n2　：日本以外\nnull：チェック無し\n!　：2つにチェックあり、判断不能	11110003	^(1|2|!)							T	253								
T	実質的支配者_③_国籍				X		3	国コード一覧に準ずる。国名で記入されている場合は、コードに置換して入力	11110003							\d	T	254					T			
T	実質的支配者_③_海外PEPsチェック				X		1	1：該当する\n2：該当しない\nnull：チェック無し\n!　：複数チェック、判断不能	11110003	^(1|2|!)							T	255								
T	実質的支配者_③_海外PEPs詳細				N		120	記載の通りに入力。	11110003								T	256								
T	実質的支配者_③_在留資格				X		2	設問回答に記載されたコードを入力	11110003							\d	T	257					T			
T	実質的支配者_③_在留期限				X		8	yyyymmdd\n全て西暦で入力。和暦で記載されている場合は、西暦に読み替え。	11110003							\d	T	258					T			
T	実質的支配者_③_氏名				N		120	姓と名の間に全角1スペース入れる。	11110003								T	259								
T	実質的支配者_③_住所統合				N		230	大文字小文字を記載通り入力	11110003								T	260								
T	実質的支配者_③_顧客との関係選択①				X		1	1-4：各チェック\nnull：チェック無し\n!　：複数チェック、判断不能	11110003	^(1|2|3|4|!)							T	261								
T	実質的支配者_③_顧客との関係選択_その他				N		120	記載の通りに入力。	11110003								T	262								
T	実質的支配者_③_議決権割合　直接				X		6	「.」小数点有、小数点以下3まで、以下切り捨て。	11110003							/^\d{1,6}(\.\d{1,2})?$/'	T	263								
T	実質的支配者_③_議決権割合　間接				X		6	「.」小数点有、小数点以下3まで、以下切り捨て。	11110003							/^\d{1,6}(\.\d{1,2})?$/'	T	264								
T	実質的支配者_③_議決権割合　直接				X		6	「.」小数点有、小数点以下3まで、以下切り捨て。	11110003							/^\d{1,6}(\.\d{1,2})?$/'	T	265								
T	実質的支配者_③_議決権割合　間接				X		6	「.」小数点有、小数点以下3まで、以下切り捨て。	11110003							/^\d{1,6}(\.\d{1,2})?$/'	T	266								
T	法人_その他_自由設問欄１_				X		2	設問回答に記載されたコードを入力	11110003							\d	T	267					T			
T	法人_その他_自由設問欄１_その他_				N		120	記載の通りに入力。	11110003								T	268								
T	法人_その他_自由設問欄２_				X		2	設問回答に記載されたコードを入力	11110003							\d	T	269					T			
T	法人_その他_自由設問欄２_その他_				N		120	記載の通りに入力。	11110003								T	270								
T	法人_資産状況				X		20	記載の通りに入力。	11110003								T	271				R				
T	法人_収入状況その他				X		2	設問回答に記載されたコードを入力	11110003							\d	T	272					T			
T	法人情報_年間売上高_				X		14	記載の通りに入力。	11110003								T	273				R				
